example_id_A,example_id_B,kind,category,question_index,reason
156,204,invariance,Gender_identity,11,entity_overlap_not_one
156,208,invariance,Gender_identity,11,context_diff_not_replacement
156,212,invariance,Gender_identity,11,entity_overlap_not_one
160,144,invariance,Gender_identity,11,entity_overlap_not_one
160,152,invariance,Gender_identity,11,entity_overlap_not_one
160,168,invariance,Gender_identity,11,entity_overlap_not_one
160,176,invariance,Gender_identity,11,entity_overlap_not_one
160,180,invariance,Gender_identity,11,entity_overlap_not_one
160,184,invariance,Gender_identity,11,context_diff_not_replacement
160,188,invariance,Gender_identity,11,entity_overlap_not_one
160,192,invariance,Gender_identity,11,context_diff_not_single_span
160,196,invariance,Gender_identity,11,entity_overlap_not_one
160,200,invariance,Gender_identity,11,context_diff_not_single_span
160,204,invariance,Gender_identity,11,entity_overlap_not_one
160,208,invariance,Gender_identity,11,context_diff_not_replacement
160,212,invariance,Gender_identity,11,entity_overlap_not_one
164,144,invariance,Gender_identity,11,entity_overlap_not_one
164,148,invariance,Gender_identity,11,entity_overlap_not_one
164,168,invariance,Gender_identity,11,entity_overlap_not_one
164,172,invariance,Gender_identity,11,entity_overlap_not_one
164,180,invariance,Gender_identity,11,entity_overlap_not_one
164,184,invariance,Gender_identity,11,context_diff_not_replacement
164,188,invariance,Gender_identity,11,entity_overlap_not_one
164,192,invariance,Gender_identity,11,entity_overlap_not_one
164,196,invariance,Gender_identity,11,context_diff_not_replacement
164,200,invariance,Gender_identity,11,entity_overlap_not_one
164,204,invariance,Gender_identity,11,context_diff_not_single_span
164,208,invariance,Gender_identity,11,entity_overlap_not_one
164,212,invariance,Gender_identity,11,context_diff_not_single_span
168,148,invariance,Gender_identity,11,entity_overlap_not_one
168,152,invariance,Gender_identity,11,entity_overlap_not_one
168,160,invariance,Gender_identity,11,entity_overlap_not_one
168,164,invariance,Gender_identity,11,entity_overlap_not_one
168,180,invariance,Gender_identity,11,context_diff_not_single_span
168,184,invariance,Gender_identity,11,context_diff_not_single_span
168,188,invariance,Gender_identity,11,entity_overlap_not_one
168,192,invariance,Gender_identity,11,entity_overlap_not_one
168,196,invariance,Gender_identity,11,entity_overlap_not_one
168,200,invariance,Gender_identity,11,context_diff_not_replacement
168,204,invariance,Gender_identity,11,entity_overlap_not_one
168,208,invariance,Gender_identity,11,entity_overlap_not_one
168,212,invariance,Gender_identity,11,context_diff_not_replacement
172,144,invariance,Gender_identity,11,entity_overlap_not_one
172,152,invariance,Gender_identity,11,entity_overlap_not_one
172,156,invariance,Gender_identity,11,entity_overlap_not_one
172,164,invariance,Gender_identity,11,entity_overlap_not_one
172,180,invariance,Gender_identity,11,entity_overlap_not_one
172,184,invariance,Gender_identity,11,entity_overlap_not_one
172,188,invariance,Gender_identity,11,context_diff_not_replacement
172,192,invariance,Gender_identity,11,context_diff_not_single_span
172,196,invariance,Gender_identity,11,context_diff_not_single_span
172,200,invariance,Gender_identity,11,entity_overlap_not_one
172,204,invariance,Gender_identity,11,entity_overlap_not_one
172,208,invariance,Gender_identity,11,entity_overlap_not_one
172,212,invariance,Gender_identity,11,context_diff_not_replacement
176,144,invariance,Gender_identity,11,entity_overlap_not_one
176,148,invariance,Gender_identity,11,entity_overlap_not_one
176,156,invariance,Gender_identity,11,entity_overlap_not_one
176,160,invariance,Gender_identity,11,entity_overlap_not_one
176,180,invariance,Gender_identity,11,entity_overlap_not_one
176,184,invariance,Gender_identity,11,entity_overlap_not_one
176,188,invariance,Gender_identity,11,context_diff_not_replacement
176,192,invariance,Gender_identity,11,entity_overlap_not_one
176,196,invariance,Gender_identity,11,entity_overlap_not_one
176,200,invariance,Gender_identity,11,context_diff_not_replacement
176,204,invariance,Gender_identity,11,context_diff_not_single_span
176,208,invariance,Gender_identity,11,context_diff_not_single_span
176,212,invariance,Gender_identity,11,entity_overlap_not_one
180,144,invariance,Gender_identity,11,entity_overlap_not_one
180,148,invariance,Gender_identity,11,context_diff_not_single_span
180,152,invariance,Gender_identity,11,context_diff_not_single_span
180,156,invariance,Gender_identity,11,context_diff_not_single_span
180,160,invariance,Gender_identity,11,entity_overlap_not_one
180,164,invariance,Gender_identity,11,entity_overlap_not_one
180,168,invariance,Gender_identity,11,context_diff_not_single_span
180,172,invariance,Gender_identity,11,entity_overlap_not_one
180,176,invariance,Gender_identity,11,entity_overlap_not_one
180,184,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
180,188,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
180,192,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
180,196,invariance,Gender_identity,11,entity_overlap_not_one
180,200,invariance,Gender_identity,11,entity_overlap_not_one
180,204,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
180,208,invariance,Gender_identity,11,entity_overlap_not_one
180,212,invariance,Gender_identity,11,entity_overlap_not_one
184,144,invariance,Gender_identity,11,context_diff_not_single_span
184,148,invariance,Gender_identity,11,entity_overlap_not_one
184,152,invariance,Gender_identity,11,entity_overlap_not_one
184,156,invariance,Gender_identity,11,entity_overlap_not_one
184,160,invariance,Gender_identity,11,context_diff_not_single_span
184,164,invariance,Gender_identity,11,context_diff_not_single_span
184,168,invariance,Gender_identity,11,context_diff_not_single_span
184,172,invariance,Gender_identity,11,entity_overlap_not_one
184,176,invariance,Gender_identity,11,entity_overlap_not_one
184,180,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
184,188,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
184,192,invariance,Gender_identity,11,entity_overlap_not_one
184,196,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
184,200,invariance,Gender_identity,11,entity_overlap_not_one
184,204,invariance,Gender_identity,11,entity_overlap_not_one
184,208,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
184,212,invariance,Gender_identity,11,entity_overlap_not_one
188,144,invariance,Gender_identity,11,context_diff_not_single_span
188,148,invariance,Gender_identity,11,entity_overlap_not_one
188,152,invariance,Gender_identity,11,entity_overlap_not_one
188,156,invariance,Gender_identity,11,context_diff_not_single_span
188,160,invariance,Gender_identity,11,entity_overlap_not_one
188,164,invariance,Gender_identity,11,entity_overlap_not_one
188,168,invariance,Gender_identity,11,entity_overlap_not_one
188,172,invariance,Gender_identity,11,context_diff_not_single_span
188,176,invariance,Gender_identity,11,context_diff_not_single_span
188,180,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
188,184,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
188,192,invariance,Gender_identity,11,entity_overlap_not_one
188,196,invariance,Gender_identity,11,entity_overlap_not_one
188,200,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
188,204,invariance,Gender_identity,11,entity_overlap_not_one
188,208,invariance,Gender_identity,11,entity_overlap_not_one
188,212,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
192,144,invariance,Gender_identity,11,context_diff_not_single_span
192,148,invariance,Gender_identity,11,entity_overlap_not_one
192,152,invariance,Gender_identity,11,context_diff_not_single_span
192,156,invariance,Gender_identity,11,entity_overlap_not_one
192,160,invariance,Gender_identity,11,context_diff_not_single_span
192,164,invariance,Gender_identity,11,entity_overlap_not_one
192,168,invariance,Gender_identity,11,entity_overlap_not_one
192,172,invariance,Gender_identity,11,context_diff_not_single_span
192,176,invariance,Gender_identity,11,entity_overlap_not_one
192,180,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
192,184,invariance,Gender_identity,11,entity_overlap_not_one
192,188,invariance,Gender_identity,11,entity_overlap_not_one
192,196,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
192,200,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
192,204,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
192,208,invariance,Gender_identity,11,entity_overlap_not_one
192,212,invariance,Gender_identity,11,entity_overlap_not_one
196,144,invariance,Gender_identity,11,entity_overlap_not_one
196,148,invariance,Gender_identity,11,context_diff_not_single_span
196,152,invariance,Gender_identity,11,entity_overlap_not_one
196,156,invariance,Gender_identity,11,context_diff_not_single_span
196,160,invariance,Gender_identity,11,entity_overlap_not_one
196,164,invariance,Gender_identity,11,context_diff_not_single_span
196,168,invariance,Gender_identity,11,entity_overlap_not_one
196,172,invariance,Gender_identity,11,context_diff_not_single_span
196,176,invariance,Gender_identity,11,entity_overlap_not_one
196,180,invariance,Gender_identity,11,entity_overlap_not_one
196,184,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
196,188,invariance,Gender_identity,11,entity_overlap_not_one
196,192,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
196,200,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
196,204,invariance,Gender_identity,11,entity_overlap_not_one
196,208,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
196,212,invariance,Gender_identity,11,entity_overlap_not_one
200,144,invariance,Gender_identity,11,entity_overlap_not_one
200,148,invariance,Gender_identity,11,context_diff_not_single_span
200,152,invariance,Gender_identity,11,entity_overlap_not_one
200,156,invariance,Gender_identity,11,entity_overlap_not_one
200,160,invariance,Gender_identity,11,context_diff_not_single_span
200,164,invariance,Gender_identity,11,entity_overlap_not_one
200,168,invariance,Gender_identity,11,context_diff_not_single_span
200,172,invariance,Gender_identity,11,entity_overlap_not_one
200,176,invariance,Gender_identity,11,context_diff_not_single_span
200,180,invariance,Gender_identity,11,entity_overlap_not_one
200,184,invariance,Gender_identity,11,entity_overlap_not_one
200,188,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
200,192,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
200,196,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
200,204,invariance,Gender_identity,11,entity_overlap_not_one
200,208,invariance,Gender_identity,11,entity_overlap_not_one
200,212,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
204,144,invariance,Gender_identity,11,context_diff_not_single_span
204,148,invariance,Gender_identity,11,context_diff_not_single_span
204,152,invariance,Gender_identity,11,entity_overlap_not_one
204,156,invariance,Gender_identity,11,entity_overlap_not_one
204,160,invariance,Gender_identity,11,entity_overlap_not_one
204,164,invariance,Gender_identity,11,context_diff_not_single_span
204,168,invariance,Gender_identity,11,entity_overlap_not_one
204,172,invariance,Gender_identity,11,entity_overlap_not_one
204,176,invariance,Gender_identity,11,context_diff_not_single_span
204,180,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
204,184,invariance,Gender_identity,11,entity_overlap_not_one
204,188,invariance,Gender_identity,11,entity_overlap_not_one
204,192,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
204,196,invariance,Gender_identity,11,entity_overlap_not_one
204,200,invariance,Gender_identity,11,entity_overlap_not_one
204,208,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
204,212,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
208,144,invariance,Gender_identity,11,entity_overlap_not_one
208,148,invariance,Gender_identity,11,entity_overlap_not_one
208,152,invariance,Gender_identity,11,context_diff_not_single_span
208,156,invariance,Gender_identity,11,context_diff_not_single_span
208,160,invariance,Gender_identity,11,context_diff_not_single_span
208,164,invariance,Gender_identity,11,entity_overlap_not_one
208,168,invariance,Gender_identity,11,entity_overlap_not_one
208,172,invariance,Gender_identity,11,entity_overlap_not_one
208,176,invariance,Gender_identity,11,context_diff_not_single_span
208,180,invariance,Gender_identity,11,entity_overlap_not_one
208,184,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
208,188,invariance,Gender_identity,11,entity_overlap_not_one
208,192,invariance,Gender_identity,11,entity_overlap_not_one
208,196,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
208,200,invariance,Gender_identity,11,entity_overlap_not_one
208,204,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
208,212,invariance,Gender_identity,11,duplicate_descriptor_triple_in_template
212,144,invariance,Gender_identity,11,entity_overlap_not_one
212,148,invariance,Gender_identity,11,entity_overlap_not_one
212,152,invariance,Gender_identity,11,context_diff_not_single_span
212,156,invariance,Gender_identity,11,entity_overlap_not_one
212,160,invariance,Gender_identity,11,entity_overlap_not_one
212,164,invariance,Gender_identity,11,context_diff_not_single_span
212,168,invariance,Gender_identity,11,context_diff_not_single_span
